Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
C517469,21930,JUMBO STORAGE BAG SKULLS,-1,2010-07-29 11:53:00,1.65,14680.0,United Kingdom
C517469,20712,JUMBO BAG WOODLAND ANIMALS,-1,2010-07-29 11:53:00,1.65,14680.0,United Kingdom
C517469,85099B,JUMBO BAG RED RETROSPOT,-1,2010-07-29 11:53:00,1.65,14680.0,United Kingdom
C517469,20725,LUNCH BAG RED SPOTTY,-9,2010-07-29 11:53:00,1.45,14680.0,United Kingdom
C517469,21937,STRAWBERRY   PICNIC BAG,-3,2010-07-29 11:53:00,2.55,14680.0,United Kingdom
C517470,21206,STRAWBERRY HONEYCOMB  GARLAND,-3,2010-07-29 11:55:00,1.65,12472.0,Germany
C517470,22629,SPACEBOY LUNCH BOX,-1,2010-07-29 11:55:00,1.95,12472.0,Germany
C517470,20719,WOODLAND CHARLOTTE BAG,-3,2010-07-29 11:55:00,0.85,12472.0,Germany
C517470,20724,RED SPOTTY CHARLOTTE BAG,-2,2010-07-29 11:55:00,0.85,12472.0,Germany
C517470,21241,GREEN SPOTTY CUP,-1,2010-07-29 11:55:00,0.85,12472.0,Germany
C517472,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-2,2010-07-29 11:58:00,2.95,14861.0,United Kingdom
C517472,84845C,CARNATION SQUARE HANDY TIN,-3,2010-07-29 11:58:00,1.25,14861.0,United Kingdom
C517472,22419,LIPSTICK PEN RED,-1,2010-07-29 11:58:00,0.42,14861.0,United Kingdom
C517472,22421,LIPSTICK PEN FUSCHIA,-2,2010-07-29 11:58:00,0.42,14861.0,United Kingdom
C517473,20727,LUNCH BAG  BLACK SKULL.,-1,2010-07-29 12:00:00,1.45,16779.0,United Kingdom
C517473,20725,LUNCH BAG RED SPOTTY,-1,2010-07-29 12:00:00,1.45,16779.0,United Kingdom
C517473,21080,SET/20 RED SPOTTY PAPER NAPKINS,-2,2010-07-29 12:00:00,0.64,16779.0,United Kingdom
C517473,85099F,JUMBO BAG STRAWBERRY,-1,2010-07-29 12:00:00,1.95,16779.0,United Kingdom
C517473,21039,RED SPOTTY SHOPPING BAG,-2,2010-07-29 12:00:00,2.55,16779.0,United Kingdom
C517473,47568,ENGLISH ROSE DESIGN PEG BAG,-2,2010-07-29 12:00:00,1.69,16779.0,United Kingdom
C517473,21155,RED SPOTTY PEG BAG,-1,2010-07-29 12:00:00,2.1,16779.0,United Kingdom
C517473,21042,RED SPOTTY APRON,-6,2010-07-29 12:00:00,5.95,16779.0,United Kingdom
C517475,21527,RED RETROSPOT TRADITIONAL TEAPOT,-1,2010-07-29 12:05:00,7.95,13446.0,United Kingdom
C517476,47503J,SET/3 FLORAL GARDEN TOOLS IN BAG,-10,2010-07-29 12:08:00,7.95,14608.0,United Kingdom
C517477,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2010-07-29 12:09:00,2.55,16705.0,United Kingdom
C517480,M,Manual,-1,2010-07-29 12:24:00,3610.5,14028.0,United Kingdom
C517484,21425,SKULLS STORAGE BOX LARGE,-5,2010-07-29 12:31:00,2.95,17612.0,United Kingdom
C517484,21424,WOODLAND STORAGE BOX LARGE,-3,2010-07-29 12:31:00,2.95,17612.0,United Kingdom
C517488,22138,BAKING SET 9 PIECE RETROSPOT,-3,2010-07-29 12:35:00,4.95,13239.0,United Kingdom
C517489,21843,RED RETROSPOT CAKE STAND,-1,2010-07-29 12:40:00,10.95,14870.0,United Kingdom
C517490,22635,CHILDS BREAKFAST SET DOLLY GIRL,-1,2010-07-29 12:44:00,8.5,13371.0,United Kingdom
C517519,22706,WRAP COWBOYS,-25,2010-07-29 13:55:00,0.42,13584.0,United Kingdom
C517519,22045,SPACEBOY GIFT WRAP,-25,2010-07-29 13:55:00,0.42,13584.0,United Kingdom
C517519,16161U,"WRAP,SUKI AND FRIENDS",-25,2010-07-29 13:55:00,0.42,13584.0,United Kingdom
C517519,21219,SET/4 BADGES BALLOON GIRL,-10,2010-07-29 13:55:00,1.25,13584.0,United Kingdom
C517536,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,-1,2010-07-29 15:36:00,4.25,16933.0,United Kingdom
C517536,22478,BIRDHOUSE GARDEN MARKER,-1,2010-07-29 15:36:00,1.25,16933.0,United Kingdom
C517544,POST,POSTAGE,-1,2010-07-29 17:00:00,24.0,14543.0,United Kingdom
C517556,21659,GLASS CAKE STAND,-1,2010-07-29 19:20:00,14.95,15998.0,United Kingdom
C517559,22469,HEART OF WICKER SMALL,-1,2010-07-30 07:33:00,1.65,17714.0,United Kingdom
C517560,22061,LARGE CAKE STAND  HANGING STRAWBERY,-1,2010-07-30 07:41:00,9.95,16278.0,United Kingdom
C517562,22060,LARGE CAKE STAND HANGING HEARTS,-1,2010-07-30 07:47:00,9.95,15827.0,United Kingdom
C517562,22215,CAKE STAND WHITE TWO TIER LACE,-2,2010-07-30 07:47:00,8.5,15827.0,United Kingdom
C517562,22423,REGENCY CAKESTAND 3 TIER,-1,2010-07-30 07:47:00,12.75,15827.0,United Kingdom
C517563,20725,LUNCH BAG RED SPOTTY,-50,2010-07-30 07:49:00,1.45,13881.0,United Kingdom
C517564,20914,SET/5 RED SPOTTY LID GLASS BOWLS,-2,2010-07-30 07:51:00,2.55,12471.0,Germany
C517565,21323,HANGING MEDINA LANTERN LARGE,-3,2010-07-30 07:55:00,4.25,13455.0,United Kingdom
C517565,21540,DAIRY MAID CERAMIC BUTTER DISH,-1,2010-07-30 07:55:00,4.25,13455.0,United Kingdom
C517565,21532,DAIRY MAID SUGAR JAM BOWL,-3,2010-07-30 07:55:00,2.1,13455.0,United Kingdom
C517565,22059,CERAMIC STRWBERRY DESIGN MUG,-1,2010-07-30 07:55:00,1.49,13455.0,United Kingdom
C517565,37448,CERAMIC CAKE DESIGN SPOTTED MUG,-2,2010-07-30 07:55:00,1.49,13455.0,United Kingdom
C517570,37495,FAIRY CAKE BIRTHDAY CANDLE SET,-4,2010-07-30 09:08:00,3.75,14861.0,United Kingdom
C517570,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,-3,2010-07-30 09:08:00,0.85,14861.0,United Kingdom
C517571,22469,HEART OF WICKER SMALL,-4,2010-07-30 09:24:00,1.65,17714.0,United Kingdom
C517572,22059,CERAMIC STRWBERRY DESIGN MUG,-7,2010-07-30 09:37:00,1.49,15298.0,United Kingdom
C517572,37448,CERAMIC CAKE DESIGN SPOTTED MUG,-4,2010-07-30 09:37:00,1.49,15298.0,United Kingdom
C517574,22629,SPACEBOY LUNCH BOX,-1,2010-07-30 09:44:00,1.95,13093.0,United Kingdom
C517619,21212,PACK OF 72 RETRO SPOT CAKE CASES,-240,2010-07-30 11:33:00,0.42,17404.0,Sweden
C517621,22168,ORGANISER WOOD ANTIQUE WHITE,-1,2010-07-30 11:36:00,8.5,13656.0,United Kingdom
C517624,20798,CLEAR MILKSHAKE GLASS,-4,2010-07-30 11:55:00,2.1,13082.0,United Kingdom
C517637,22061,LARGE CAKE STAND  HANGING STRAWBERY,-2,2010-07-30 12:50:00,9.95,13004.0,United Kingdom
C517637,37449,CERAMIC CAKE STAND + HANGING CAKES,-4,2010-07-30 12:50:00,9.95,13004.0,United Kingdom
C517647,15036,ASSORTED COLOURS SILK FAN,-48,2010-07-30 13:42:00,0.75,14828.0,United Kingdom
C517672,21527,RED RETROSPOT TRADITIONAL TEAPOT,-3,2010-07-30 16:40:00,7.95,12733.0,USA
C517701,35004B,SET OF 3 BLACK FLYING DUCKS,-4,2010-07-30 17:08:00,4.65,14031.0,United Kingdom
C517706,20731,POSY CANDY BAG,-55,2010-08-01 10:04:00,1.06,12843.0,United Kingdom
C517715,M,Manual,-1,2010-08-01 11:22:00,95.0,12748.0,United Kingdom
C517716,21313,GLASS HEART T-LIGHT HOLDER,-96,2010-08-01 11:23:00,0.64,15039.0,United Kingdom
C517730,21527,RED RETROSPOT TRADITIONAL TEAPOT,-1,2010-08-01 13:27:00,7.95,17618.0,United Kingdom
C517730,22626,BLACK KITCHEN SCALES,-1,2010-08-01 13:27:00,8.5,17618.0,United Kingdom
C517733,85067,CREAM SWEETHEART WALL CABINET,-1,2010-08-01 14:17:00,18.95,18207.0,United Kingdom
C517733,21389,IVORY HANGING DECORATION  BIRD,-12,2010-08-01 14:17:00,0.85,18207.0,United Kingdom
C517735,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-2,2010-08-01 14:20:00,2.95,13715.0,United Kingdom
C517735,21231,SWEETHEART CERAMIC TRINKET BOX,-3,2010-08-01 14:20:00,1.25,13715.0,United Kingdom
C517735,22649,STRAWBERRY FAIRY CAKE TEAPOT,-2,2010-08-01 14:20:00,4.95,13715.0,United Kingdom
C517736,22634,CHILDS BREAKFAST SET SPACEBOY,-2,2010-08-01 14:23:00,9.95,13089.0,United Kingdom
C517763,22303,COFFEE MUG APPLES DESIGN,-6,2010-08-02 11:12:00,2.55,12748.0,United Kingdom
C517818,20804,GLASS CHICKEN BUTTER DISH,-48,2010-08-02 12:18:00,1.45,13694.0,United Kingdom
C517821,85066,CREAM SWEETHEART MINI CHEST,-1,2010-08-02 12:30:00,10.95,13113.0,United Kingdom
C517821,22423,REGENCY CAKESTAND 3 TIER,-1,2010-08-02 12:30:00,10.95,13113.0,United Kingdom
C517821,22057,CERAMIC PLATE STRAWBERRY DESIGN,-1,2010-08-02 12:30:00,1.49,13113.0,United Kingdom
C517821,22501,PICNIC BASKET WICKER LARGE,-4,2010-08-02 12:30:00,8.5,13113.0,United Kingdom
C517846,22606,WOODEN SKITTLES GARDEN SET,-1,2010-08-02 12:59:00,15.95,,United Kingdom
C517846,79321,CHILLI LIGHTS,-1,2010-08-02 12:59:00,4.95,,United Kingdom
C517850,M,Manual,-1,2010-08-02 13:30:00,14.63,,United Kingdom
C517873,79323W,WHITE CHERRY LIGHTS,-2,2010-08-02 15:27:00,6.75,,United Kingdom
C517876,20728,LUNCH BAG CARS BLUE,-1,2010-08-02 15:40:00,1.65,,United Kingdom
C517884,22163,HEART STRING MEMO HOLDER HANGING,-24,2010-08-03 08:36:00,2.95,15704.0,United Kingdom
C517885,POST,POSTAGE,-1,2010-08-03 08:37:00,2.98,15704.0,United Kingdom
C517886,79191B,RETRO PLASTIC POLKA TRAY,-5,2010-08-03 08:53:00,0.85,14388.0,United Kingdom
C517886,21843,RED RETROSPOT CAKE STAND,-1,2010-08-03 08:53:00,10.95,14388.0,United Kingdom
C517886,21535,RED RETROSPOT SMALL MILK JUG,-2,2010-08-03 08:53:00,2.55,14388.0,United Kingdom
C517886,21527,RED RETROSPOT TRADITIONAL TEAPOT,-1,2010-08-03 08:53:00,7.95,14388.0,United Kingdom
C517887,22423,REGENCY CAKESTAND 3 TIER,-1,2010-08-03 08:55:00,12.75,16094.0,United Kingdom
C517887,21531,RED RETROSPOT SUGAR JAM BOWL,-1,2010-08-03 08:55:00,2.55,16094.0,United Kingdom
C517887,21535,RED RETROSPOT SMALL MILK JUG,-1,2010-08-03 08:55:00,2.55,16094.0,United Kingdom
C517888,22652,TRAVEL SEWING KIT,-12,2010-08-03 08:56:00,1.65,17442.0,United Kingdom
C517890,21389,IVORY HANGING DECORATION  BIRD,-12,2010-08-03 08:58:00,0.85,18207.0,United Kingdom
C517892,21658,GLASS  BEURRE DISH,-1,2010-08-03 09:00:00,3.95,14911.0,EIRE
C517892,84978,HANGING HEART JAR T-LIGHT HOLDER,-3,2010-08-03 09:00:00,1.06,14911.0,EIRE
C517894,21713,CITRONELLA CANDLE FLOWERPOT,-7,2010-08-03 09:01:00,2.1,15253.0,United Kingdom
C517895,22198,LARGE POPCORN HOLDER,-1,2010-08-03 09:02:00,1.65,14961.0,United Kingdom
C517895,22197,SMALL POPCORN HOLDER,-1,2010-08-03 09:02:00,0.85,14961.0,United Kingdom
C517895,22423,REGENCY CAKESTAND 3 TIER,-1,2010-08-03 09:02:00,12.75,14961.0,United Kingdom
C517897,22423,REGENCY CAKESTAND 3 TIER,-1,2010-08-03 09:08:00,12.75,15658.0,United Kingdom
C517897,48187,DOOR MAT NEW ENGLAND,-2,2010-08-03 09:08:00,7.49,15658.0,United Kingdom
C517897,22360,GLASS JAR ENGLISH CONFECTIONERY,-4,2010-08-03 09:08:00,2.95,15658.0,United Kingdom
C517897,22363,GLASS JAR MARMALADE,-3,2010-08-03 09:08:00,2.95,15658.0,United Kingdom
C517897,22364,GLASS JAR DIGESTIVE BISCUITS,-3,2010-08-03 09:08:00,2.95,15658.0,United Kingdom
C517898,22138,BAKING SET 9 PIECE RETROSPOT,-1,2010-08-03 09:11:00,4.95,16054.0,United Kingdom
C517899,71459,HANGING JAM JAR T-LIGHT HOLDER,-2,2010-08-03 09:13:00,0.85,15754.0,United Kingdom
C517899,84978,HANGING HEART JAR T-LIGHT HOLDER,-1,2010-08-03 09:13:00,1.25,15754.0,United Kingdom
C517902,22435,SET OF 9 HEART SHAPED BALLOONS,-3,2010-08-03 09:16:00,1.25,15998.0,United Kingdom
C517903,21361,LOVE LARGE WOOD LETTERS,-1,2010-08-03 09:29:00,12.75,16161.0,United Kingdom
517908,84918,CREAM CUSHION COVER WITH FLOWERS,-23,2010-08-03 10:16:00,0.0,,United Kingdom
C517944,79323G,GOLD  CHERRY LIGHTS,-1,2010-08-03 11:12:00,6.75,,United Kingdom
C517945,22167,"WALL MIRROR , DIAMANTE OVAL SHAPE",-1,2010-08-03 11:23:00,9.95,14606.0,United Kingdom
C517949,84792,ENCHANTED BIRD COATHANGER 5 HOOK,-36,2010-08-03 11:50:00,3.81,14113.0,United Kingdom
C517956,85125,SMALL ROUND CUT GLASS CANDLESTICK,-4,2010-08-03 11:57:00,4.95,15023.0,United Kingdom
C517959,22356,"CHARLOTTE BAG , PINK/WHITE SPOTS",-1,2010-08-03 12:27:00,0.72,17511.0,United Kingdom
C517959,22053,EMPIRE DESIGN ROSETTE,-1,2010-08-03 12:27:00,1.25,17511.0,United Kingdom
C517959,20750,RED/WHITE DOT MINI CASES,-1,2010-08-03 12:27:00,6.35,17511.0,United Kingdom
C517959,22136,LOVE HEART SOCK HANGER,-1,2010-08-03 12:27:00,1.45,17511.0,United Kingdom
C517959,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,-1,2010-08-03 12:27:00,2.55,17511.0,United Kingdom
C517959,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,-1,2010-08-03 12:27:00,3.75,17511.0,United Kingdom
C517959,22197,SMALL POPCORN HOLDER,-1,2010-08-03 12:27:00,0.72,17511.0,United Kingdom
C517959,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2010-08-03 12:27:00,2.55,17511.0,United Kingdom
C517959,85099B,JUMBO BAG RED RETROSPOT,-1,2010-08-03 12:27:00,1.65,17511.0,United Kingdom
C517961,20684,STRAWBERRY DREAM CHILDS UMBRELLA,-1,2010-08-03 12:33:00,3.25,12770.0,Japan
C517966,21400,RED PUDDING SPOON,-12,2010-08-03 12:57:00,0.42,17298.0,United Kingdom
C517968,22656,VINTAGE BLUE KITCHEN CABINET,-1,2010-08-03 13:06:00,295.0,16556.0,United Kingdom
C517993,85042,ANTIQUE LILY FAIRY LIGHTS,-2,2010-08-03 16:07:00,4.95,13468.0,United Kingdom
C518044,D,Discount,-1,2010-08-04 11:33:00,47.97,18277.0,United Kingdom
C518053,POST,POSTAGE,-1,2010-08-04 11:39:00,334.88,12748.0,United Kingdom
C518057,85111,SILVER GLITTER FLOWER VOTIVE HOLDER,-144,2010-08-04 11:51:00,0.29,15873.0,United Kingdom
C518057,85110,BLACK SILVER FLOWER T-LIGHT HOLDER,-288,2010-08-04 11:51:00,0.19,15873.0,United Kingdom
C518057,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,-144,2010-08-04 11:51:00,0.55,15873.0,United Kingdom
C518066,21934,SKULL SHOULDER BAG,-51,2010-08-04 12:45:00,1.65,17841.0,United Kingdom
C518066,20723,STRAWBERRY CHARLOTTE BAG,-49,2010-08-04 12:45:00,0.85,17841.0,United Kingdom
C518066,22502,PICNIC BASKET WICKER SMALL,-2,2010-08-04 12:45:00,4.25,17841.0,United Kingdom
C518068,21539,RED RETROSPOT BUTTER DISH,-1,2010-08-04 13:09:00,4.95,17841.0,United Kingdom
C518070,15036,ASSORTED COLOURS SILK FAN,-36,2010-08-04 13:18:00,0.75,16227.0,United Kingdom
C518074,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,-8,2010-08-04 13:38:00,0.65,15325.0,United Kingdom
C518075,POST,POSTAGE,-1,2010-08-04 13:39:00,2.75,14455.0,United Kingdom
C518075,21642,ASSORTED TUTTI FRUTTI PEN,-24,2010-08-04 13:39:00,0.85,14455.0,United Kingdom
C518075,21942,SKULLS DESIGN FLANNEL,-12,2010-08-04 13:39:00,0.85,14455.0,United Kingdom
C518078,37492B,BLUE YELLOW FLOWER PIGGY BANK,-12,2010-08-04 13:52:00,1.65,17714.0,United Kingdom
C518137,22297,HEART IVORY TRELLIS SMALL,-5,2010-08-04 15:36:00,1.25,17589.0,United Kingdom
C518137,22296,HEART IVORY TRELLIS LARGE,-6,2010-08-04 15:36:00,1.65,17589.0,United Kingdom
C518149,20726,LUNCH BAG WOODLAND,-1,2010-08-04 16:47:00,1.65,13384.0,United Kingdom
518223,84691,PACK 20 DOLLY PEGS,-79,2010-08-05 13:54:00,0.0,,United Kingdom
C518254,22073,RED RETROSPOT STORAGE JAR,-1,2010-08-05 18:09:00,3.75,12525.0,France
C518254,22180,RETRO SPOT LAMP,-1,2010-08-05 18:09:00,9.95,12525.0,France
C518254,85008,SET OF 3 CONEY ISLAND OVAL BOXES,-1,2010-08-05 18:09:00,4.95,12525.0,France
C518254,21539,RED RETROSPOT BUTTER DISH,-1,2010-08-05 18:09:00,4.95,12525.0,France
C518254,21527,RED RETROSPOT TRADITIONAL TEAPOT,-1,2010-08-05 18:09:00,7.95,12525.0,France
C518255,22297,HEART IVORY TRELLIS SMALL,-24,2010-08-05 18:11:00,1.25,16045.0,United Kingdom
C518255,85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,-12,2010-08-05 18:11:00,1.65,16045.0,United Kingdom
C518255,22639,SET OF 4 NAPKIN CHARMS HEARTS,-6,2010-08-05 18:11:00,2.55,16045.0,United Kingdom
C518255,22604,SET OF 4 NAPKIN CHARMS CUTLERY,-6,2010-08-05 18:11:00,2.55,16045.0,United Kingdom
C518255,22310,IVORY KNITTED MUG COSY,-12,2010-08-05 18:11:00,1.65,16045.0,United Kingdom
C518255,22348,TEA BAG PLATE RED SPOTTY,-24,2010-08-05 18:11:00,0.85,16045.0,United Kingdom
C518255,20971,PINK BLUE FELT CRAFT TRINKET BOX,-24,2010-08-05 18:11:00,1.25,16045.0,United Kingdom
C518255,21121,SET/10 RED SPOTTY PARTY CANDLES,-24,2010-08-05 18:11:00,1.25,16045.0,United Kingdom
C518255,20724,RED SPOTTY CHARLOTTE BAG,-10,2010-08-05 18:11:00,0.85,16045.0,United Kingdom
C518255,22224,WHITE LOVEBIRD LANTERN,-12,2010-08-05 18:11:00,2.95,16045.0,United Kingdom
C518255,21652,GLASS ETCHED T-LIGHT HOLDER MEDIUM,-12,2010-08-05 18:11:00,1.95,16045.0,United Kingdom
C518256,22138,BAKING SET 9 PIECE RETROSPOT,-6,2010-08-05 18:12:00,4.95,13047.0,United Kingdom
C518256,22427,ENAMEL FLOWER JUG CREAM,-1,2010-08-05 18:12:00,5.95,13047.0,United Kingdom
C518257,21843,RED RETROSPOT CAKE STAND,-1,2010-08-05 18:15:00,10.95,16782.0,United Kingdom
C518258,22169,FAMILY ALBUM WHITE PICTURE FRAME,-4,2010-08-05 18:17:00,8.5,17049.0,United Kingdom
C518262,22382,LUNCH BAG SPACEBOY DESIGN,-30,2010-08-05 18:57:00,1.65,12910.0,United Kingdom
C518263,22467,GUMBALL COAT RACK,-46,2010-08-05 18:59:00,2.1,12678.0,France
C518263,22617,BAKING SET SPACEBOY DESIGN,-36,2010-08-05 18:59:00,4.25,12678.0,France
C518263,22138,BAKING SET 9 PIECE RETROSPOT,-33,2010-08-05 18:59:00,4.25,12678.0,France
C518264,85063,CREAM SWEETHEART MAGAZINE RACK,-1,2010-08-05 19:01:00,16.95,18075.0,United Kingdom
C518264,22138,BAKING SET 9 PIECE RETROSPOT,-2,2010-08-05 19:01:00,4.95,18075.0,United Kingdom
C518264,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,-2,2010-08-05 19:01:00,3.75,18075.0,United Kingdom
C518265,22423,REGENCY CAKESTAND 3 TIER,-1,2010-08-05 19:02:00,12.75,14211.0,United Kingdom
C518265,21843,RED RETROSPOT CAKE STAND,-1,2010-08-05 19:02:00,10.95,14211.0,United Kingdom
C518265,21931,JUMBO STORAGE BAG SUKI,-2,2010-08-05 19:02:00,1.95,14211.0,United Kingdom
C518267,37492B,BLUE YELLOW FLOWER PIGGY BANK,-1,2010-08-05 19:05:00,4.65,17422.0,United Kingdom
C518284,20914,SET/5 RED SPOTTY LID GLASS BOWLS,-192,2010-08-06 11:06:00,2.55,14045.0,United Kingdom
C518284,37449,CERAMIC CAKE STAND + HANGING CAKES,-100,2010-08-06 11:06:00,8.5,14045.0,United Kingdom
C518340,22457,NATURAL SLATE HEART CHALKBOARD,-1,2010-08-06 13:49:00,2.95,12853.0,United Kingdom
C518341,40018F,CHERRY DESIGN PAPERLANTERNS,-4,2010-08-06 13:50:00,1.95,17663.0,United Kingdom
C518342,85099B,JUMBO BAG RED RETROSPOT,-1,2010-08-06 13:53:00,1.95,16168.0,United Kingdom
C518342,22567,20 DOLLY PEGS RETROSPOT,-1,2010-08-06 13:53:00,1.25,16168.0,United Kingdom
C518343,85042,ANTIQUE LILY FAIRY LIGHTS,-1,2010-08-06 13:54:00,4.25,13468.0,United Kingdom
C518345,71038,WHITE HANGING BEADS CANDLE HOLDER,-1,2010-08-06 14:04:00,5.45,18257.0,United Kingdom
C518345,22654,DELUXE SEWING KIT,-1,2010-08-06 14:04:00,5.95,18257.0,United Kingdom
C518345,22360,GLASS JAR ENGLISH CONFECTIONERY,-2,2010-08-06 14:04:00,2.95,18257.0,United Kingdom
C518347,22138,BAKING SET 9 PIECE RETROSPOT,-24,2010-08-06 14:12:00,4.25,16767.0,United Kingdom
C518352,22470,HEART OF WICKER LARGE,-1,2010-08-06 14:33:00,2.95,18219.0,United Kingdom
C518352,22301,COFFEE MUG CAT + BIRD DESIGN,-1,2010-08-06 14:33:00,2.55,18219.0,United Kingdom
C518362,22423,REGENCY CAKESTAND 3 TIER,-2,2010-08-06 16:33:00,12.75,13552.0,United Kingdom
C518363,35400,WOODEN BOX ADVENT CALENDAR,-2,2010-08-06 16:36:00,8.95,14644.0,United Kingdom
C518363,22424,ENAMEL BREAD BIN CREAM,-1,2010-08-06 16:36:00,12.75,14644.0,United Kingdom
C518363,22423,REGENCY CAKESTAND 3 TIER,-2,2010-08-06 16:36:00,12.75,14644.0,United Kingdom
C518364,84817,DANISH ROSE DECORATIVE PLATE,-6,2010-08-06 16:37:00,1.69,17651.0,United Kingdom
C518372,21716,BOYS VINTAGE TIN SEASIDE BUCKET,-2,2010-08-08 10:40:00,2.55,15580.0,United Kingdom
C518372,21718,RED METAL BEACH SPADE,-1,2010-08-08 10:40:00,1.25,15580.0,United Kingdom
C518372,22523,CHILDS GARDEN FORK PINK,-1,2010-08-08 10:40:00,0.85,15580.0,United Kingdom
C518372,21889,WOODEN BOX OF DOMINOES,-2,2010-08-08 10:40:00,1.25,15580.0,United Kingdom
C518372,21912,VINTAGE SNAKES & LADDERS,-3,2010-08-08 10:40:00,3.75,15580.0,United Kingdom
C518372,84676,BATH DUCK WATERING CAN,-1,2010-08-08 10:40:00,2.95,15580.0,United Kingdom
C518372,22325,MOBILE VINTAGE HEARTS,-1,2010-08-08 10:40:00,4.95,15580.0,United Kingdom
C518372,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,-1,2010-08-08 10:40:00,1.49,15580.0,United Kingdom
C518372,37450,CERAMIC CAKE BOWL + HANGING CAKES,-1,2010-08-08 10:40:00,2.95,15580.0,United Kingdom
C518372,20703,BLUE PADDED SOFT MOBILE,-1,2010-08-08 10:40:00,4.25,15580.0,United Kingdom
C518374,21164,HOME SWEET HOME METAL SIGN,-1,2010-08-08 10:46:00,2.95,16525.0,United Kingdom
C518374,84978,HANGING HEART JAR T-LIGHT HOLDER,-24,2010-08-08 10:46:00,1.08,16525.0,United Kingdom
C518390,22283,6 EGG HOUSE PAINTED WOOD,-1,2010-08-08 12:23:00,7.95,14606.0,United Kingdom
C518478,21927,BLUE/CREAM STRIPE CUSHION COVER,-1,2010-08-09 12:12:00,1.25,17841.0,United Kingdom
C518479,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,2010-08-09 12:18:00,5.95,14911.0,EIRE
C518498,22189,CREAM HEART CARD HOLDER,-4,2010-08-09 12:38:00,3.95,14217.0,United Kingdom
C518499,84507C,BLUE CIRCLES DESIGN MONKEY DOLL,-3,2010-08-09 12:40:00,0.85,13084.0,United Kingdom
C518499,84507B,STRIPES DESIGN MONKEY DOLL,-4,2010-08-09 12:40:00,0.85,13084.0,United Kingdom
C518503,22667,RECIPE BOX RETROSPOT,-6,2010-08-09 13:00:00,2.95,16835.0,United Kingdom
C518534,D,Discount,-1,2010-08-09 16:25:00,8.92,14527.0,United Kingdom
C518537,84006,MAGIC TREE -PAPER FLOWERS,-4,2010-08-09 17:33:00,0.85,12621.0,Germany
C518537,20794,BLUE  TILE HOOK,-4,2010-08-09 17:33:00,2.55,12621.0,Germany
C518538,M,Manual,-6,2010-08-09 17:34:00,0.41,17651.0,United Kingdom
C518539,M,Manual,-1,2010-08-09 17:42:00,301.66,17774.0,United Kingdom
C518540,M,Manual,-1,2010-08-09 17:45:00,67.25,17774.0,United Kingdom
C518541,21232,STRAWBERRY CERAMIC TRINKET BOX,-4,2010-08-09 17:47:00,1.25,18220.0,United Kingdom
C518542,22667,RECIPE BOX RETROSPOT,-2,2010-08-09 17:48:00,2.95,15674.0,United Kingdom
C518544,22151,PLACE SETTING WHITE HEART,-24,2010-08-09 18:20:00,0.42,17314.0,United Kingdom
C518544,22535,MAGIC DRAWING SLATE BUNNIES,-48,2010-08-09 18:20:00,0.42,17314.0,United Kingdom
C518544,22534,MAGIC DRAWING SLATE SPACEBOY,-48,2010-08-09 18:20:00,0.42,17314.0,United Kingdom
C518544,22139,RETRO SPOT TEA SET CERAMIC 11 PC,-3,2010-08-09 18:20:00,4.95,17314.0,United Kingdom
C518544,10002,INFLATABLE POLITICAL GLOBE,-12,2010-08-09 18:20:00,0.85,17314.0,United Kingdom
C518544,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,-48,2010-08-09 18:20:00,0.21,17314.0,United Kingdom
C518544,22616,PACK OF 12 LONDON TISSUES,-48,2010-08-09 18:20:00,0.29,17314.0,United Kingdom
C518544,21531,RED RETROSPOT SUGAR JAM BOWL,-6,2010-08-09 18:20:00,2.55,17314.0,United Kingdom
C518544,22604,SET OF 4 NAPKIN CHARMS CUTLERY,-6,2010-08-09 18:20:00,2.55,17314.0,United Kingdom
C518544,22169,FAMILY ALBUM WHITE PICTURE FRAME,-8,2010-08-09 18:20:00,7.65,17314.0,United Kingdom
C518544,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,-6,2010-08-09 18:20:00,2.95,17314.0,United Kingdom
C518544,22654,DELUXE SEWING KIT,-2,2010-08-09 18:20:00,5.95,17314.0,United Kingdom
C518544,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,-12,2010-08-09 18:20:00,1.45,17314.0,United Kingdom
C518544,22585,PACK OF 6 BIRDY GIFT TAGS,-12,2010-08-09 18:20:00,1.25,17314.0,United Kingdom
